inspection_id,has_electricity,has_drinking_water,has_functional_toilet,has_boundary_wall,has_playground,inspector_name,remarks,date,school_id
INSP01068,1.0,1.0,1.0,,1.0,Balveer Jhaveri,,2025-08-13,SCH0086
INSP02139,1.0,1.0,,0.0,1.0,Widisha Badal,Good condition,2026-04-03,SCH0067
INSP00275,0.0,1.0,1.0,1.0,1.0,Advik Baria,,2026-02-06,SCH0351
INSP02367,1.0,1.0,0.0,1.0,1.0,Alka Comar,Needs repair,2025-05-23,SCH0095
INSP00866,0.0,1.0,1.0,1.0,1.0,Zehaan Nigam,Needs repair,2026-01-05,SCH0103
INSP00102,1.0,1.0,1.0,1.0,1.0,Jalsa Kumer,Needs repair,2025-12-08,SCH0332
INSP01502,1.0,1.0,1.0,0.0,1.0,Arunima Ramakrishnan,Good condition,2025-01-12,SCH0258
INSP02938,1.0,1.0,1.0,0.0,0.0,Nidra Barad,Toilets locked,2026-03-11,SCH0014
INSP00172,0.0,1.0,1.0,,0.0,Ria Palla,,2025-01-04,SCH0334
INSP00108,1.0,1.0,,1.0,0.0,Januja Patla,Good condition,2025-07-07,SCH0568
INSP02217,1.0,1.0,1.0,,0.0,Girik Prashad,Toilets locked,2025-05-01,SCH0552
INSP01522,1.0,1.0,1.0,1.0,0.0,Amol Khalsa,,2025-11-11,SCH0384
INSP01827,0.0,1.0,1.0,0.0,1.0,Omaja Bhatnagar,Average,2025-09-08,SCH0231
INSP02322,1.0,1.0,1.0,,,Nathan Pathak,Needs repair,2026-03-24,SCH0304
INSP01968,1.0,1.0,0.0,1.0,1.0,Upma Kulkarni,Needs repair,2025-05-12,SCH0096
INSP02416,1.0,1.0,0.0,1.0,0.0,Varsha Manda,Toilets locked,2025-09-03,SCH0285
INSP02121,1.0,0.0,1.0,1.0,0.0,Ayush Deo,No remarks,2025-07-27,SCH0414
INSP02374,0.0,1.0,0.0,1.0,1.0,Anirudh Korpal,Average,2025-05-17,SCH0485
INSP02464,0.0,1.0,1.0,1.0,1.0,Baghyawati Sen,Needs repair,2025-08-29,SCH0273
INSP02708,0.0,1.0,0.0,0.0,,Ishanvi Viswanathan,Toilets locked,2025-05-26,SCH0014
INSP01963,1.0,1.0,0.0,1.0,0.0,Eshana Singh,No remarks,2026-03-20,SCH0429
INSP00296,1.0,1.0,0.0,,1.0,Jason Randhawa,,2026-01-05,SCH0300
INSP00713,,0.0,0.0,1.0,1.0,Viraj Mitra,Needs repair,2026-04-01,SCH0059
INSP00073,0.0,1.0,1.0,,1.0,Ishanvi Mander,Average,2025-11-06,SCH0560
INSP01525,1.0,0.0,1.0,,1.0,Timothy Borra,Average,2025-05-13,SCH0353
INSP02393,0.0,1.0,1.0,0.0,1.0,Orinder Subramanian,Toilets locked,2026-02-06,SCH0328
INSP02980,0.0,0.0,1.0,1.0,1.0,Prisha Kaur,Good condition,2025-12-21,SCH0481
INSP00482,1.0,1.0,1.0,0.0,1.0,Tejas Maharaj,Good condition,2026-02-12,SCH0092
INSP02338,1.0,1.0,1.0,1.0,1.0,Mason Bhavsar,Needs repair,2025-05-21,SCH0542
INSP01531,,1.0,,0.0,1.0,Saksham Bera,No remarks,2025-04-12,SCH0509
INSP02686,0.0,1.0,1.0,1.0,0.0,Vedant Som,Needs repair,2025-04-20,SCH0243
INSP01873,1.0,1.0,1.0,1.0,1.0,,Good condition,2026-08-03,SCH0165
INSP01515,0.0,1.0,1.0,0.0,1.0,Omkaar Krishnan,Average,2025-11-07,SCH0029
INSP01491,,0.0,1.0,0.0,1.0,Harsh Sagar,No remarks,2025-12-11,SCH0230
INSP01172,1.0,1.0,1.0,0.0,1.0,Samaksh Sidhu,Good condition,2025-11-19,SCH0151
INSP02580,1.0,,1.0,1.0,1.0,Ayushman Sahota,No remarks,2025-07-01,SCH0546
INSP02038,0.0,1.0,1.0,,0.0,Zaitra Rege,Needs repair,2025-04-08,SCH0428
INSP02673,1.0,1.0,1.0,0.0,1.0,Laksh Babu,Good condition,2025-06-14,SCH0214
INSP02185,0.0,0.0,0.0,0.0,1.0,Timothy Ganguly,,2025-05-29,SCH0186
INSP02336,1.0,1.0,0.0,0.0,0.0,Lucky Natt,Toilets locked,2025-10-16,SCH0443
INSP02395,1.0,1.0,1.0,0.0,0.0,Madhavi Ben,,2025-11-13,SCH0141
INSP00406,0.0,1.0,1.0,1.0,1.0,Vedika Sodhi,Average,2025-07-16,SCH0367
INSP00758,1.0,1.0,1.0,,0.0,Inaya Barman,Toilets locked,2025-12-10,SCH0034
INSP02115,,1.0,0.0,1.0,1.0,Meghana Sama,Average,2025-10-11,SCH0381
INSP02303,1.0,1.0,1.0,1.0,1.0,Vyanjana Tandon,Good condition,2025-09-24,SCH0334
INSP00098,,0.0,1.0,1.0,0.0,Mitesh Mahajan,No remarks,2025-09-14,SCH0520
INSP01334,1.0,1.0,0.0,,,Amruta Talwar,Needs repair,2026-01-24,SCH0260
INSP02513,0.0,1.0,0.0,1.0,0.0,,No remarks,2025-05-11,SCH0468
INSP00744,0.0,1.0,1.0,0.0,,,Needs repair,2025-06-28,SCH0268
INSP00807,1.0,1.0,0.0,,0.0,Hiral Bhattacharyya,No remarks,2025-08-20,SCH0131
INSP02911,1.0,1.0,0.0,,1.0,Qushi Gulati,Needs repair,2025-11-28,SCH0153
INSP02079,1.0,1.0,0.0,0.0,1.0,Vasana Kaul,No remarks,2025-08-13,SCH0212
INSP02630,1.0,1.0,1.0,1.0,1.0,Dayita Choudhry,Toilets locked,2025-07-01,SCH0490
INSP01536,1.0,1.0,0.0,1.0,0.0,Nandini Parikh,Needs repair,2025-04-06,SCH0474
INSP02308,0.0,1.0,,1.0,0.0,Ekansh Natarajan,Average,2026-01-09,SCH0486
INSP02267,1.0,1.0,1.0,,1.0,Thomas Lala,Toilets locked,2025-05-15,SCH0347
INSP02467,1.0,1.0,1.0,0.0,1.0,Faris Parmar,,2026-02-13,SCH0435
INSP00149,1.0,1.0,1.0,0.0,0.0,Azaan Sani,Needs repair,2025-08-07,SCH0465
INSP01978,0.0,1.0,0.0,1.0,1.0,Mugdha Badami,Average,2025-10-26,SCH0311
INSP02163,1.0,1.0,1.0,,1.0,Ayaan Solanki,Good condition,2025-10-10,SCH0043
INSP02304,1.0,1.0,1.0,1.0,,Shivansh Loke,Toilets locked,2025-08-31,SCH0539
INSP01316,0.0,1.0,1.0,1.0,0.0,Ranveer Dutt,No remarks,2026-03-17,SCH0293
INSP00693,1.0,1.0,0.0,,,,Toilets locked,2026-03-10,SCH0102
INSP00819,1.0,1.0,0.0,,1.0,Harrison Shah,Good condition,2025-08-24,SCH0058
INSP01729,1.0,0.0,1.0,0.0,0.0,Ojasvi Venkataraman,,2026-01-03,SCH0354
INSP01387,0.0,0.0,1.0,1.0,0.0,Samarth Narain,No remarks,2026-02-21,SCH0566
INSP01846,1.0,0.0,0.0,1.0,0.0,Ucchal Ramaswamy,No remarks,2025-07-28,SCH0163
INSP02405,0.0,1.0,,1.0,1.0,Hemangini Garg,,2026-01-24,SCH0559
INSP02430,1.0,1.0,1.0,0.0,1.0,Liam Prabhakar,No remarks,2026-03-05,SCH0298
INSP01600,0.0,1.0,0.0,,1.0,Radhika Oza,Toilets locked,2025-09-12,SCH0172
INSP02485,1.0,1.0,1.0,1.0,1.0,Eiravati Naidu,Good condition,2025-05-01,SCH0334
INSP02585,0.0,1.0,1.0,1.0,,Benjamin Chatterjee,,2026-02-14,SCH0555
INSP00702,1.0,1.0,1.0,,1.0,Abha Agarwal,,2025-12-12,SCH0364
INSP01500,1.0,1.0,1.0,0.0,1.0,Diya Parmer,Needs repair,2026-03-19,SCH0094
INSP02794,1.0,1.0,1.0,1.0,1.0,Akshay Pingle,Needs repair,2025-09-18,SCH0230
INSP00922,1.0,1.0,,1.0,1.0,,Average,2025-03-12,SCH0132
INSP01425,1.0,1.0,,1.0,1.0,Eiravati Mangal,,2025-08-21,SCH0409
INSP01709,1.0,0.0,,1.0,1.0,Vasatika Sinha,,2026-03-08,SCH0270
INSP00906,,1.0,1.0,1.0,1.0,Anvi Kant,Needs repair,2025-12-27,SCH0033
INSP00455,1.0,1.0,1.0,0.0,0.0,Ekansh Gulati,,2026-03-16,SCH0205
INSP02471,1.0,1.0,,0.0,1.0,Ikshita Shroff,Needs repair,2025-05-08,SCH0431
INSP02209,0.0,1.0,1.0,0.0,,Amara Sathe,Needs repair,2025-11-13,SCH0193
INSP02656,,1.0,1.0,0.0,0.0,Andrew Nigam,Average,2025-10-16,SCH0205
INSP02299,1.0,0.0,1.0,0.0,1.0,Abhimanyu Om,Needs repair,2025-08-16,SCH0449
INSP00168,0.0,1.0,1.0,1.0,1.0,Ranveer Magar,Good condition,2025-04-09,SCH0568
INSP00731,1.0,,1.0,0.0,1.0,Widisha Dalal,Toilets locked,2025-11-05,SCH0371
INSP02277,0.0,1.0,1.0,0.0,0.0,Yatin Magar,Needs repair,2025-05-20,SCH0569
INSP01311,0.0,1.0,1.0,0.0,0.0,Sudiksha Tank,Average,2025-05-08,SCH0145
INSP02422,,1.0,1.0,1.0,0.0,Dayamai Luthra,No remarks,2025-09-30,SCH0188
INSP00027,1.0,1.0,1.0,0.0,1.0,,Toilets locked,2025-08-11,SCH0023
INSP02098,,1.0,0.0,0.0,1.0,,,2025-11-29,SCH0329
INSP01898,1.0,1.0,1.0,1.0,0.0,Yahvi Divan,Needs repair,2025-12-23,SCH0418
INSP01653,1.0,1.0,1.0,0.0,1.0,Abha Raval,Average,2026-03-07,SCH0346
INSP01623,0.0,1.0,1.0,1.0,1.0,Rachit Rastogi,Toilets locked,2025-04-24,SCH0257
INSP00588,1.0,1.0,1.0,1.0,0.0,Dayita Mahal,,2026-02-10,SCH0309
INSP01402,1.0,1.0,1.0,0.0,1.0,Bhavna Chandra,,2025-04-26,SCH0262
INSP00998,1.0,1.0,1.0,1.0,0.0,Chanakya Kata,Good condition,2026-02-23,SCH0040
INSP01177,1.0,1.0,1.0,1.0,1.0,Triya Singh,Good condition,2025-09-02,SCH0148
INSP01701,0.0,1.0,1.0,0.0,0.0,Vasana Wagle,Toilets locked,2025-12-14,SCH0256
INSP01041,1.0,1.0,1.0,1.0,1.0,Devansh Chaudhary,No remarks,2026-01-17,SCH0029
INSP00034,1.0,1.0,1.0,1.0,0.0,Chanakya Baria,No remarks,2025-04-13,SCH0403
INSP02410,0.0,1.0,0.0,1.0,1.0,Harshil Mall,Toilets locked,2025-05-12,SCH0417
INSP01380,1.0,1.0,0.0,1.0,1.0,Udant Wali,Average,2026-03-03,SCH0181
INSP00042,1.0,1.0,1.0,1.0,0.0,Varenya Parmer,Toilets locked,2026-02-23,SCH0196
INSP01877,1.0,1.0,1.0,0.0,1.0,Raghav Doshi,No remarks,2025-10-15,SCH0265
INSP02952,1.0,1.0,1.0,1.0,1.0,Ishita Chokshi,Good condition,2025-11-06,SCH0393
INSP02309,1.0,1.0,1.0,1.0,0.0,Tanish Zacharia,No remarks,2025-08-11,SCH0142
INSP02741,1.0,1.0,1.0,0.0,0.0,Aryan Roy,Average,2025-07-24,SCH0302
INSP02280,1.0,1.0,1.0,1.0,0.0,Anita Parmar,Needs repair,2025-07-12,SCH0226
INSP02019,1.0,1.0,1.0,1.0,1.0,Samarth Deshpande,Toilets locked,2025-05-28,SCH0282
INSP02000,0.0,1.0,1.0,1.0,1.0,Triya Dhawan,,2025-09-01,SCH0217
INSP00610,1.0,1.0,1.0,0.0,1.0,Niharika Nori,Good condition,2025-08-06,SCH0062
INSP01133,1.0,0.0,1.0,1.0,0.0,Yug Halder,,2025-05-13,SCH0489
INSP00029,1.0,1.0,,1.0,1.0,Arin Lall,Toilets locked,2025-06-03,SCH0132
INSP00442,1.0,1.0,1.0,0.0,1.0,Yamini Sridhar,Needs repair,2025-09-01,SCH0564
INSP00666,,1.0,0.0,1.0,0.0,Nidra Kashyap,No remarks,2025-05-27,SCH0431
INSP02993,1.0,1.0,,0.0,1.0,Advika Sehgal,No remarks,2026-02-24,SCH0544
INSP00494,1.0,0.0,1.0,0.0,0.0,Lucky Chauhan,Average,2026-01-10,SCH0537
INSP01259,1.0,1.0,1.0,1.0,0.0,Daksha Gupta,No remarks,2025-05-24,SCH0338
INSP01302,1.0,1.0,1.0,1.0,0.0,Priya Kala,Good condition,2026-06-02,SCH0286
INSP02671,1.0,1.0,1.0,1.0,1.0,Owen Dhaliwal,No remarks,2025-10-28,SCH0489
INSP02489,1.0,1.0,1.0,0.0,1.0,Oni Khurana,Needs repair,2025-08-24,SCH0544
INSP01383,1.0,0.0,1.0,,0.0,Robert Bahri,No remarks,2025-12-01,SCH0133
INSP01305,,1.0,1.0,,0.0,Azad Prakash,Needs repair,2025-08-15,SCH0402
INSP00237,,1.0,1.0,1.0,0.0,Ria Babu,Toilets locked,2025-12-17,SCH0180
INSP01986,0.0,1.0,1.0,1.0,1.0,Christopher Chakraborty,Average,2025-12-03,SCH0115
INSP00552,,1.0,0.0,1.0,0.0,Adweta Gupta,Good condition,2025-10-15,SCH0162
INSP00521,1.0,1.0,1.0,0.0,0.0,,Average,2025-04-13,SCH0018
INSP01233,1.0,1.0,1.0,1.0,1.0,Chatresh Misra,Toilets locked,2025-07-19,SCH0395
INSP01139,1.0,,1.0,0.0,,Krish Hayer,Needs repair,2025-04-20,SCH0376
INSP01906,1.0,1.0,1.0,1.0,1.0,Eta Kanda,Needs repair,2025-01-05,SCH0400
INSP00721,,0.0,0.0,1.0,0.0,Prisha Chandran,Good condition,2025-04-10,SCH0009
INSP00736,1.0,1.0,1.0,1.0,0.0,Gautam Kannan,Toilets locked,2025-05-23,SCH0224
INSP03000,0.0,1.0,1.0,0.0,1.0,Bimala Talwar,Needs repair,2025-08-09,SCH0349
INSP01751,1.0,1.0,1.0,1.0,1.0,Jonathan Setty,Good condition,2025-11-06,SCH0234
INSP00059,,0.0,1.0,1.0,0.0,Janaki Bora,,2026-09-03,SCH0030
INSP00632,0.0,1.0,1.0,0.0,0.0,Aashi Srinivasan,,2026-02-09,SCH0166
INSP01182,1.0,1.0,1.0,0.0,0.0,Azad Kota,Needs repair,2026-05-02,SCH0368
INSP02323,1.0,1.0,1.0,0.0,,,No remarks,2025-03-04,SCH0176
INSP00593,0.0,1.0,1.0,1.0,0.0,Vamakshi Deshpande,Needs repair,2025-05-23,SCH0155
INSP01304,1.0,1.0,1.0,1.0,1.0,Omya Shenoy,Toilets locked,2025-07-20,SCH0176
INSP01388,1.0,1.0,1.0,1.0,0.0,Aarav Sandhu,No remarks,2025-12-19,SCH0351
INSP02751,1.0,,1.0,1.0,1.0,,Needs repair,2025-07-19,SCH0157
INSP02767,1.0,1.0,0.0,1.0,0.0,Finn Prashad,Needs repair,2025-05-05,SCH0081
INSP02055,1.0,1.0,1.0,1.0,0.0,Chaitaly Sandhu,Average,2025-03-06,SCH0241
INSP02349,1.0,1.0,1.0,1.0,0.0,Urmi Gole,Needs repair,2025-05-17,SCH0221
INSP00940,,1.0,1.0,0.0,1.0,Unni Balay,Needs repair,2025-09-28,SCH0471
INSP02931,1.0,0.0,1.0,1.0,,Christopher Dutt,Needs repair,2025-12-26,SCH0262
INSP01250,1.0,1.0,0.0,0.0,1.0,Edhitha Kata,,2025-09-23,SCH0538
INSP00905,0.0,1.0,1.0,1.0,0.0,Harrison Garg,No remarks,2026-02-14,SCH0417
INSP02964,1.0,1.0,0.0,1.0,0.0,Yauvani Bala,,2026-01-11,SCH0145
INSP01280,0.0,1.0,1.0,,1.0,Sathvik Gade,Good condition,2025-06-03,SCH0476
INSP02243,1.0,0.0,1.0,0.0,1.0,Sanya Ben,,2025-06-08,SCH0279
INSP02511,0.0,0.0,1.0,1.0,0.0,Azad Nagarajan,Average,2025-09-19,SCH0490
INSP02593,1.0,1.0,1.0,1.0,,,No remarks,2026-01-29,SCH0452
INSP01143,,1.0,0.0,1.0,1.0,Gabriel Sankaran,Needs repair,2025-12-10,SCH0026
INSP02628,0.0,1.0,0.0,1.0,,,No remarks,2026-03-11,SCH0019
INSP00707,1.0,1.0,1.0,1.0,,Dominic Goda,Average,2025-05-24,SCH0558
INSP02929,1.0,1.0,1.0,1.0,0.0,Barkha Purohit,Good condition,2025-05-09,SCH0302
INSP01023,1.0,1.0,1.0,1.0,1.0,Balvan Gopal,Toilets locked,2025-07-20,SCH0246
INSP00746,1.0,1.0,1.0,0.0,1.0,Maanas Ray,Needs repair,2026-03-03,SCH0565
INSP01547,0.0,,1.0,1.0,0.0,Harini Mohanty,Good condition,2025-05-12,SCH0095
INSP01940,0.0,0.0,1.0,,1.0,Urvashi Prabhu,Needs repair,2025-08-30,SCH0526
INSP02481,0.0,1.0,,0.0,0.0,,Average,2025-09-21,SCH0466
INSP02155,0.0,1.0,1.0,,0.0,Abha Chandran,Toilets locked,2025-11-07,SCH0231
INSP02824,1.0,1.0,1.0,1.0,1.0,Jonathan Dutt,Toilets locked,2025-04-28,SCH0041
INSP00514,1.0,1.0,1.0,1.0,1.0,Arunima Dixit,No remarks,2025-04-07,SCH0016
INSP00082,1.0,0.0,1.0,0.0,1.0,,Needs repair,2025-09-24,SCH0579
INSP02799,1.0,0.0,0.0,0.0,1.0,Saumya Tata,,2025-10-22,SCH0084
INSP01309,1.0,1.0,1.0,0.0,1.0,Harshil Vasa,Toilets locked,2025-09-25,SCH0584
INSP02625,1.0,1.0,1.0,0.0,1.0,Warinder Din,Average,2026-03-08,SCH0443
INSP00915,1.0,1.0,1.0,1.0,0.0,Wahab Sehgal,Needs repair,2026-03-13,SCH0034
INSP01405,1.0,1.0,1.0,1.0,1.0,Kala Mukhopadhyay,Average,2026-02-28,SCH0137
INSP01648,1.0,1.0,1.0,1.0,0.0,Netra Soman,Average,2025-05-07,SCH0169
INSP02901,0.0,1.0,1.0,1.0,1.0,Theodore Toor,Average,2025-04-27,SCH0192
INSP01109,1.0,1.0,1.0,1.0,1.0,Urishilla Choudhury,,2025-11-26,SCH0571
INSP00151,1.0,1.0,1.0,1.0,0.0,Atharv Radhakrishnan,No remarks,2025-04-06,SCH0094
INSP02866,1.0,1.0,1.0,0.0,1.0,,Needs repair,2026-01-14,SCH0384
INSP00775,,1.0,1.0,1.0,1.0,Garima Oak,Good condition,2025-10-20,SCH0502
INSP00330,0.0,1.0,1.0,1.0,0.0,Reva Bahl,Toilets locked,2025-10-10,SCH0376
INSP00007,1.0,1.0,1.0,,0.0,,Needs repair,2025-05-13,SCH0243
INSP02002,0.0,1.0,1.0,1.0,0.0,Yutika Dugar,Good condition,2026-03-17,SCH0175
INSP00944,1.0,1.0,1.0,1.0,1.0,Chavvi Maharaj,Needs repair,2025-05-15,SCH0438
INSP00823,1.0,0.0,1.0,1.0,0.0,Mohini Vohra,Toilets locked,2025-09-22,SCH0031
INSP00910,1.0,1.0,0.0,0.0,0.0,Nitesh Pradhan,Needs repair,2025-08-29,SCH0553
INSP00182,0.0,1.0,0.0,1.0,1.0,Ekavir Gole,,2025-08-30,SCH0322
INSP00165,1.0,1.0,1.0,1.0,1.0,Varsha Chakraborty,Good condition,2025-08-07,SCH0053
INSP01524,0.0,1.0,1.0,1.0,1.0,Ekaraj Nigam,,2025-04-23,SCH0225
INSP00452,1.0,1.0,0.0,1.0,0.0,Panini Andra,,2025-01-08,SCH0161
INSP01312,1.0,1.0,0.0,0.0,1.0,Matthew Issac,Needs repair,2025-11-01,SCH0276
INSP01112,1.0,1.0,0.0,0.0,0.0,Barkha Venkatesh,No remarks,2025-12-30,SCH0213
INSP01288,0.0,1.0,1.0,1.0,1.0,Qushi Bains,,2026-01-12,SCH0360
INSP00328,0.0,1.0,1.0,0.0,0.0,Balvan Chakrabarti,Average,2025-11-10,SCH0567
INSP01791,0.0,1.0,,,0.0,Riya Kala,Toilets locked,2025-04-09,SCH0541
INSP02793,1.0,1.0,1.0,1.0,1.0,Nisha Madan,Average,2026-02-06,SCH0563
INSP02008,1.0,1.0,1.0,1.0,1.0,Qadim Sabharwal,Average,2025-11-25,SCH0028
INSP01859,,1.0,1.0,0.0,1.0,Vansha Bhat,Needs repair,2025-08-03,SCH0487
INSP00313,1.0,1.0,1.0,0.0,1.0,David Mane,Needs repair,2025-08-04,SCH0396
INSP00833,1.0,1.0,0.0,1.0,0.0,Sanaya Varty,No remarks,2025-12-13,SCH0326
INSP01202,1.0,1.0,1.0,0.0,1.0,Pahal Rattan,Good condition,2026-01-29,SCH0140
INSP02438,0.0,1.0,1.0,1.0,1.0,Pranav Arya,Good condition,2025-04-07,SCH0237
INSP02074,0.0,1.0,0.0,1.0,,Aarav Nazareth,No remarks,2026-01-14,SCH0405
INSP02447,1.0,1.0,1.0,,1.0,Raghav Pradhan,Needs repair,2026-03-09,SCH0003
INSP01482,1.0,1.0,0.0,0.0,0.0,Vanya Vala,Good condition,2025-10-19,SCH0234
INSP00778,0.0,1.0,1.0,0.0,1.0,Advaith Ray,Toilets locked,2025-10-28,SCH0421
INSP00800,1.0,1.0,1.0,0.0,0.0,Manthan Dhawan,Toilets locked,2026-02-02,SCH0534
INSP00055,1.0,0.0,0.0,1.0,0.0,Indira Amble,Good condition,2025-07-22,SCH0392
INSP01921,0.0,1.0,1.0,1.0,,Rachana Ganesh,No remarks,2026-02-28,SCH0395
INSP02719,1.0,1.0,1.0,1.0,1.0,,No remarks,2026-03-10,SCH0233
INSP01702,0.0,1.0,0.0,1.0,0.0,Tanvi Mital,,2025-12-27,SCH0030
INSP02949,1.0,1.0,1.0,1.0,1.0,Viraj Sule,Needs repair,2025-11-12,SCH0573
INSP00988,1.0,1.0,1.0,1.0,0.0,Zaitra Batra,,2026-02-20,SCH0279
INSP02271,1.0,0.0,0.0,1.0,1.0,Ekta Pillai,,2026-03-28,SCH0513
INSP01395,1.0,1.0,1.0,0.0,0.0,Tanay Shenoy,Average,2025-11-04,SCH0118
INSP00769,1.0,1.0,,0.0,0.0,Mahika Bedi,Good condition,2025-07-11,SCH0569
INSP02790,,1.0,1.0,1.0,,Radha Ratta,No remarks,2025-01-12,SCH0578
INSP00286,0.0,1.0,1.0,,1.0,Ubika Chanda,No remarks,2026-03-28,SCH0503
INSP02775,1.0,1.0,0.0,1.0,0.0,Chaitaly Halder,Average,2025-10-06,SCH0534
INSP00429,1.0,0.0,1.0,1.0,0.0,Zayyan Sura,No remarks,2025-11-21,SCH0064
INSP02080,0.0,0.0,1.0,1.0,0.0,Anmol Nayar,,2026-03-11,SCH0401
INSP00723,1.0,1.0,1.0,0.0,0.0,,Average,2025-05-23,SCH0551
INSP00952,0.0,1.0,1.0,1.0,1.0,Nicholas Kaul,Good condition,2025-05-26,SCH0132
INSP00990,1.0,1.0,0.0,0.0,0.0,Azaan Vyas,No remarks,2025-06-25,SCH0386
INSP02935,1.0,1.0,1.0,1.0,1.0,Upasna Sama,Average,2026-01-13,SCH0455
INSP02882,0.0,1.0,0.0,1.0,1.0,Christopher Agarwal,Good condition,2025-07-20,SCH0059
INSP00327,1.0,1.0,1.0,1.0,1.0,Nimrat Acharya,Average,2025-12-03,SCH0270
INSP01384,1.0,1.0,1.0,0.0,,,Average,2025-09-05,SCH0360
INSP01725,1.0,1.0,1.0,1.0,,Amaira Butala,,2025-12-07,SCH0351
INSP01087,1.0,0.0,1.0,,1.0,Girish Sampath,Needs repair,2025-05-30,SCH0276
INSP00342,1.0,1.0,,1.0,,Rajata Bhardwaj,Average,2026-01-19,SCH0490
INSP00148,1.0,,1.0,1.0,0.0,Dhriti Ray,,2025-11-10,SCH0143
INSP02463,0.0,,1.0,,0.0,Manbir Varghese,Average,2025-04-20,SCH0258
INSP01108,1.0,1.0,0.0,1.0,0.0,Imaran Gara,Needs repair,2025-11-25,SCH0164
INSP00849,1.0,1.0,1.0,,1.0,Ayushman Ramachandran,No remarks,2025-05-26,SCH0151
INSP00967,1.0,1.0,,1.0,0.0,,No remarks,2026-01-17,SCH0117
INSP02592,1.0,0.0,1.0,0.0,1.0,Sara Pandya,Good condition,2026-01-01,SCH0450
INSP00662,1.0,1.0,,,0.0,Chameli Bali,No remarks,2026-03-16,SCH0271
INSP01003,1.0,1.0,1.0,1.0,1.0,Saumya Toor,,2025-12-15,SCH0260
INSP02465,1.0,1.0,1.0,1.0,1.0,Faraj Nazareth,Average,2026-01-17,SCH0321
INSP02648,1.0,1.0,1.0,,1.0,Falguni Barad,Needs repair,2025-05-14,SCH0023
INSP02792,1.0,1.0,0.0,1.0,1.0,Vansha Chokshi,Toilets locked,2025-06-05,SCH0235
INSP01880,1.0,1.0,1.0,0.0,,Abhiram Pall,Average,2026-01-18,SCH0509
INSP02960,1.0,1.0,1.0,1.0,1.0,Nirja Sankaran,Needs repair,2025-06-19,SCH0423
INSP01204,1.0,,0.0,1.0,0.0,Jagat Sandal,Average,2025-06-08,SCH0543
INSP01991,1.0,1.0,,1.0,1.0,,Good condition,2025-07-27,SCH0107
INSP00025,1.0,1.0,1.0,0.0,0.0,Saksham Ganesan,Needs repair,2025-12-01,SCH0038
INSP02953,1.0,1.0,1.0,,0.0,Darpan Natt,Good condition,2026-03-04,SCH0097
INSP02207,1.0,0.0,1.0,0.0,1.0,Rayaan Parsa,Toilets locked,2026-01-24,SCH0226
INSP02189,1.0,0.0,0.0,1.0,0.0,Jeevika Krishnan,,2025-09-26,SCH0370
INSP02423,1.0,1.0,1.0,1.0,1.0,Utkarsh Behl,Good condition,2026-01-16,SCH0394
INSP00876,1.0,1.0,1.0,1.0,1.0,Vasana Dyal,Average,2026-01-13,SCH0218
INSP02834,1.0,0.0,1.0,0.0,1.0,Mohammed Ramesh,Average,2025-05-19,SCH0118
INSP00939,1.0,1.0,1.0,1.0,,Aadi Misra,Needs repair,2025-10-16,SCH0251
INSP02638,1.0,0.0,1.0,0.0,0.0,Leela Nath,Toilets locked,2025-06-15,SCH0174
INSP00386,1.0,1.0,0.0,0.0,1.0,Anthony Kamdar,Needs repair,2025-04-16,SCH0114
INSP02418,1.0,1.0,1.0,,0.0,Rohan Ratta,Good condition,2026-03-10,SCH0024
INSP02639,1.0,1.0,1.0,1.0,0.0,Rishi Mitter,Toilets locked,2026-03-26,SCH0071
INSP02316,1.0,1.0,1.0,0.0,1.0,Jagat Bassi,,2025-07-12,SCH0301
INSP02855,,1.0,1.0,0.0,1.0,Zarna Kade,Needs repair,2025-11-16,SCH0108
INSP00937,1.0,1.0,1.0,0.0,1.0,Harini Kale,Toilets locked,2025-06-27,SCH0395
INSP02713,1.0,1.0,1.0,,0.0,Upadhriti Mall,No remarks,2025-10-14,SCH0427
INSP01333,0.0,1.0,1.0,1.0,0.0,Aarini Randhawa,Good condition,2025-06-28,SCH0210
INSP01935,1.0,1.0,1.0,0.0,1.0,Vyanjana De,Good condition,2025-10-10,SCH0545
INSP00936,1.0,1.0,1.0,1.0,0.0,Ethan Raval,,2026-02-20,SCH0215
INSP00567,1.0,1.0,1.0,0.0,1.0,Nilima Jha,Needs repair,2025-02-04,SCH0526
INSP01855,0.0,1.0,1.0,,0.0,Chakradev Kalita,Needs repair,2026-04-01,SCH0588
INSP02553,1.0,1.0,1.0,0.0,0.0,Abhiram Ganesan,No remarks,2026-02-25,SCH0402
INSP01646,0.0,,1.0,0.0,0.0,Gopal Basu,No remarks,2025-09-07,SCH0206
INSP02234,1.0,1.0,1.0,0.0,0.0,Samuel Dhawan,Needs repair,2026-03-24,SCH0517
INSP01793,1.0,1.0,0.0,1.0,0.0,Eesha Sha,Needs repair,2025-04-13,SCH0050
INSP01431,1.0,1.0,1.0,1.0,1.0,,No remarks,2025-06-13,SCH0334
INSP02647,1.0,0.0,0.0,1.0,1.0,Veda Khurana,Toilets locked,2025-10-18,SCH0563
INSP01014,0.0,1.0,1.0,1.0,0.0,Faqid Mishra,No remarks,2025-11-28,SCH0497
