procurement_id,date,school_id,vendor_name,grain_type,quantity,unit,total_cost,payment_status
MDM004126,2025-09-04,SCH0563,s. agro works,Lentils,33.9,KG,4761.0,Cleared
MDM005847,2025-12-29,SCH0324,sharma & sons,oil,33.9,KG,1284.0,Cleared
MDM005376,2025-08-03,SCH0116,Singh Brothers,sarson tel,33.9,KG,2400.0,Cleared
MDM011849,2026-01-25,SCH0112,goyal enterprises,Pulses,33.9,KG,2295.0,Cleared
MDM003247,2026-02-07,SCH0434,kumar & co.,Lentils,33.9,KG,1890.0,Paid
MDM000125,2026-01-25,SCH0051,Singh Brothers,sarson tel,33.9,KG,5436.0,Paid
MDM001107,2025-12-20,SCH0509,Kumar General Store,Wheat,33.9,KG,1794.0,Pending
MDM011538,2025-11-03,SCH0113,kumar & co.,Wheat,33.9,KG,1794.0,Paid
MDM008158,2025-09-17,SCH0206,Sharma Traders,Rice,33.9,KG,1794.0,Cleared
MDM000841,2026-01-12,SCH0468,kumar & co.,Rice,33.9,KG,1668.0,Due
MDM006395,2025-06-18,SCH0532,kumar & co.,Rice,33.9,KG,2140.0,Paid
MDM009724,2025-08-04,SCH0579,Sharma Traders,sarson tel,24.9,KG,2988.0,Due
MDM005650,2025-05-01,SCH0015,singh agro,cooking oil,12.7,KG,1524.0,Due
MDM011307,2025-11-05,SCH0280,goyal mill,Rice,33.9,KG,1300.0,Paid
MDM003342,2026-03-14,SCH0458,singh agro,Rice,33.9,KG,1794.0,Cleared
MDM000599,2025-08-11,SCH0185,sharma & sons,Rice,33.9,KG,1794.0,Paid
MDM002124,2025-10-17,SCH0410,s. agro works,Lentils,33.9,KG,3123.0,Paid
MDM005513,2025-09-10,SCH0110,Goyal Rice Mill,Rice,23.8,KG,952.0,Paid
MDM008665,2025-06-24,SCH0224,Singh Brothers,Rice,33.9,KG,1416.0,Paid
MDM008855,2026-02-07,SCH0457,goyal enterprises,Lentils,33.9,KG,4986.0,Paid
MDM009386,2025-12-31,SCH0166,sharma & sons,Rice,33.9,KG,1794.0,Pending
MDM011943,2025-10-19,SCH0213,goyal mill,Lentils,23.0,KG,1794.0,Paid
MDM006000,2025-07-21,SCH0011,Kumar General Store,Rice,33.9,KG,2196.0,Paid
MDM002198,2025-10-11,SCH0017,Sharma Traders,Lentils,33.9,KG,1794.0,Due
MDM004052,2025-04-09,SCH0594,kumar & co.,Wheat,48.4,KG,1452.0,Cleared
MDM001217,2025-08-24,SCH0246,goyal mill,Lentils,24.0,KG,2160.0,Pending
MDM003363,2025-06-17,SCH0113,Sharma Traders,Pulses,33.9,KG,3465.0,Pending
MDM002502,2025-11-25,SCH0435,Sharma Traders,Lentils,33.9,KG,5040.0,Pending
MDM000726,2025-06-09,SCH0100,goyal mill,atta,33.9,KG,1662.0,Paid
MDM007564,2025-04-12,SCH0284,Sharma Traders,Rice,33.9,KG,948.0,Cleared
MDM000979,2025-05-24,SCH0376,Goyal Rice Mill,Wheat,33.9,KG,1794.0,Paid
MDM000809,2026-01-04,SCH0516,s. agro works,Wheat,33.9,KG,1176.0,Due
MDM007774,2026-02-14,SCH0323,Kumar General Store,mustard oil,33.9,KG,1794.0,Pending
MDM001476,2025-08-16,SCH0511,Goyal Rice Mill,Pulses,33.9,KG,1794.0,Pending
MDM011652,2026-03-02,SCH0195,Sharma Traders,mustard oil,33.9,KG,6588.0,Paid
MDM008040,2025-06-06,SCH0251,Sharma Traders,Lentils,40.3,KG,1794.0,Paid
MDM008337,2025-11-11,SCH0344,Kumar Supplies,Pulses,33.9,KG,1794.0,Pending
MDM004907,2025-12-27,SCH0382,Kumar General Store,Wheat,21.7,KG,651.0,Paid
MDM008639,2026-02-24,SCH0011,kumar & co.,oil,33.9,KG,3000.0,Paid
MDM011150,2025-07-21,SCH0010,kumar & co.,Rice,33.9,KG,1794.0,Cleared
MDM004931,2025-11-29,SCH0291,kumar & co.,oil,33.9,KG,5004.0,Paid
MDM004543,2026-02-22,SCH0240,sharma & sons,Lentils,33.9,KG,3546.0,Paid
MDM003963,2025-09-15,SCH0499,sharma & sons,Pulses,33.9,KG,1794.0,Paid
MDM009585,2026-02-18,SCH0211,Kumar Supplies,atta,33.9,KG,1794.0,Paid
MDM002672,2025-01-04,SCH0217,goyal mill,mustard oil,33.9,KG,4764.0,Paid
MDM007530,2025-09-17,SCH0099,kumar & co.,Lentils,33.9,KG,4563.0,Paid
MDM001236,2025-11-25,SCH0566,Sharma Traders,Rice,33.9,KG,1794.0,Paid
MDM001226,2025-07-08,SCH0551,kumar & co.,sarson tel,33.9,KG,3612.0,Pending
MDM001765,2025-04-05,SCH0219,Sharma Traders,Lentils,33.9,KG,1728.0,Paid
MDM008851,2025-12-15,SCH0517,singh agro,Lentils,33.9,KG,1794.0,Paid
MDM008140,2025-09-17,SCH0447,goyal enterprises,Rice,33.9,KG,852.0,Due
MDM009244,2025-06-12,SCH0430,goyal enterprises,Lentils,33.9,KG,2322.0,Paid
MDM007812,2025-06-28,SCH0319,s. agro works,Lentils,33.9,KG,1794.0,Paid
MDM007205,2025-12-20,SCH0016,Sharma Traders,oil,33.9,KG,7044.0,Paid
MDM003218,2026-04-01,SCH0009,Sharma Traders,atta,33.9,KG,1338.0,Paid
MDM005738,2025-06-18,SCH0193,goyal mill,oil,10.9,KG,1308.0,Paid
MDM000288,2025-04-07,SCH0339,kumar & co.,Lentils,33.9,KG,1800.0,Cleared
MDM009463,2025-07-13,SCH0100,sharma & sons,Wheat,43.9,KG,1317.0,Paid
MDM002967,2025-08-24,SCH0181,goyal mill,Rice,33.9,KG,1794.0,Pending
MDM003165,2025-07-13,SCH0201,singh agro,Rice,33.9,KG,588.0,Paid
MDM009480,2026-03-21,SCH0408,Sharma Traders,Lentils,33.9,KG,3510.0,Paid
MDM010978,2025-11-27,SCH0324,sharma & sons,Wheat,33.9,KG,1407.0,Cleared
MDM001658,2025-06-03,SCH0045,Sharma Traders,sarson tel,33.9,KG,6528.0,Due
MDM001976,2025-09-04,SCH0526,kumar & co.,Rice,33.9,KG,1794.0,Pending
MDM002398,2026-02-17,SCH0049,sharma & sons,oil,33.9,KG,2568.0,Due
MDM000453,2025-10-20,SCH0328,kumar & co.,oil,19.1,KG,2292.0,Cleared
MDM002711,2025-04-04,SCH0235,sharma & sons,Rice,33.9,KG,1794.0,Cleared
MDM011312,2025-09-25,SCH0597,Goyal Rice Mill,sarson tel,33.9,KG,4188.0,Pending
MDM007204,2025-11-10,SCH0531,goyal enterprises,Lentils,38.1,KG,3429.0,Paid
MDM003682,2026-02-26,SCH0165,Kumar General Store,Rice,33.9,KG,1794.0,Pending
MDM006716,2025-10-13,SCH0144,Kumar General Store,Rice,33.9,KG,1984.0,Pending
MDM000423,2025-07-07,SCH0569,sharma & sons,Pulses,33.9,KG,1794.0,Due
MDM011320,2025-09-29,SCH0140,singh agro,Lentils,33.9,KG,2286.0,Paid
MDM005317,2025-10-18,SCH0489,Sharma Traders,Rice,33.9,KG,784.0,Cleared
MDM007026,2025-07-07,SCH0180,singh agro,Lentils,33.9,KG,3645.0,Paid
MDM000658,2025-10-23,SCH0554,kumar & co.,Rice,33.9,KG,1988.0,Pending
MDM003302,2026-01-25,SCH0406,singh agro,Pulses,33.9,KG,1701.0,Pending
MDM008566,2025-12-15,SCH0305,kumar & co.,Wheat,33.9,KG,921.0,Paid
MDM002846,2025-06-26,SCH0139,Kumar General Store,cooking oil,33.9,KG,4536.0,Cleared
MDM004067,2025-10-17,SCH0254,Kumar General Store,Lentils,33.9,KG,1794.0,Cleared
MDM010873,2025-10-23,SCH0594,Kumar General Store,mustard oil,33.9,KG,1794.0,Paid
MDM009678,2025-11-09,SCH0545,Sharma Traders,Wheat,33.9,KG,1794.0,Due
MDM005245,2025-11-28,SCH0233,Sharma Traders,Rice,25.9,KG,1794.0,Cleared
MDM001002,2026-01-13,SCH0315,Goyal Rice Mill,Rice,33.9,KG,2176.0,Due
MDM004199,2026-02-01,SCH0118,goyal enterprises,Lentils,33.9,KG,3761.0,Due
MDM002419,2025-11-26,SCH0267,s. agro works,Wheat,33.9,KG,1794.0,Pending
MDM000876,2025-04-06,SCH0340,sharma & sons,Rice,33.9,KG,1794.0,Paid
MDM009865,2025-09-01,SCH0295,s. agro works,Rice,33.9,KG,2388.0,Paid
MDM006727,2025-07-31,SCH0384,Singh Brothers,Rice,51.8,KG,1794.0,Pending
MDM003848,2025-06-12,SCH0280,goyal enterprises,Wheat,33.9,KG,1638.0,Pending
MDM000962,2026-01-22,SCH0035,kumar & co.,Pulses,33.9,KG,2655.0,Due
MDM001581,2025-09-25,SCH0325,Kumar Supplies,Pulses,33.9,KG,1794.0,Pending
MDM011388,2025-11-21,SCH0041,sharma & sons,Wheat,33.9,KG,600.0,Cleared
MDM007763,2026-01-30,SCH0061,Kumar Supplies,Wheat,33.9,KG,1545.0,Paid
MDM002207,2025-06-28,SCH0193,Kumar General Store,Lentils,33.9,KG,1794.0,Paid
MDM004267,2025-08-11,SCH0455,s. agro works,Lentils,33.9,KG,1794.0,Paid
MDM008626,2025-04-13,SCH0590,goyal mill,cooking oil,33.9,KG,1794.0,Paid
MDM004232,2025-04-29,SCH0584,kumar & co.,oil,33.9,KG,3780.0,Pending
MDM000758,2025-01-06,SCH0277,Sharma Traders,Lentils,33.9,KG,1794.0,Due
MDM004867,2026-03-18,SCH0543,Singh Brothers,sarson tel,33.9,KG,5436.0,Pending
MDM005407,2025-10-23,SCH0561,Singh Brothers,sarson tel,52.0,KG,1794.0,Pending
MDM005314,2025-04-20,SCH0062,Singh Brothers,sarson tel,41.4,KG,4968.0,Due
MDM002285,2025-06-12,SCH0010,kumar & co.,Lentils,33.9,KG,1794.0,Due
MDM009639,2026-01-31,SCH0406,goyal enterprises,oil,33.9,KG,1794.0,Paid
MDM007002,2025-09-18,SCH0542,Kumar Supplies,Pulses,33.9,KG,4905.0,Paid
MDM007298,2026-03-24,SCH0064,Sharma Traders,Lentils,33.9,KG,1794.0,Pending
MDM005508,2025-12-09,SCH0019,Singh Brothers,Lentils,33.9,KG,1794.0,Paid
MDM005310,2025-09-15,SCH0584,Sharma Traders,Lentils,33.9,KG,1404.0,Due
MDM009573,2025-10-08,SCH0251,Goyal Rice Mill,atta,33.9,KG,738.0,Paid
MDM004828,2025-05-21,SCH0531,Singh Brothers,Rice,53.8,KG,2152.0,Pending
MDM008810,2025-07-22,SCH0245,kumar & co.,Lentils,33.9,KG,1794.0,Pending
MDM007747,2026-01-10,SCH0325,Kumar General Store,Pulses,33.9,KG,2970.0,Paid
MDM000808,2025-04-27,SCH0398,s. agro works,Rice,33.9,KG,1064.0,Paid
MDM003908,2025-06-12,SCH0489,singh agro,Wheat,33.9,KG,1794.0,Due
MDM006142,2025-07-23,SCH0564,goyal mill,Lentils,54.9,KG,1794.0,Due
MDM010423,2025-06-11,SCH0584,Sharma Traders,Rice,33.9,KG,656.0,Paid
MDM009819,2025-04-27,SCH0304,Kumar General Store,Wheat,33.9,KG,843.0,Paid
MDM007024,2025-12-01,SCH0263,sharma & sons,sarson tel,33.9,KG,3228.0,Paid
MDM001957,2025-11-03,SCH0356,s. agro works,Lentils,33.9,KG,1794.0,Pending
MDM002446,2025-07-07,SCH0395,Kumar Supplies,Lentils,33.9,KG,1794.0,Pending
MDM008597,2025-04-10,SCH0415,Sharma Traders,cooking oil,33.9,KG,3372.0,Paid
MDM006970,2025-06-17,SCH0094,goyal mill,Rice,52.4,KG,1794.0,Paid
MDM010084,2026-02-27,SCH0283,goyal enterprises,Rice,33.9,KG,1544.0,Paid
MDM008769,2025-07-23,SCH0385,Sharma Traders,Pulses,33.9,KG,4617.0,Pending
MDM010080,2025-06-01,SCH0404,sharma & sons,oil,33.9,KG,1794.0,Pending
MDM002403,2025-04-27,SCH0134,Singh Brothers,mustard oil,21.2,KG,2544.0,Due
MDM008904,2025-05-03,SCH0502,Sharma Traders,Lentils,33.9,KG,963.0,Due
MDM001074,2025-05-08,SCH0002,Goyal Rice Mill,Rice,33.9,KG,1794.0,Cleared
MDM010674,2025-09-02,SCH0043,Sharma Traders,Rice,33.9,KG,1794.0,Pending
MDM003399,2025-09-19,SCH0498,Kumar Supplies,mustard oil,33.9,KG,1794.0,Pending
MDM004241,2025-07-24,SCH0032,singh agro,Rice,33.9,KG,904.0,Paid
MDM006525,2025-11-13,SCH0174,Kumar General Store,mustard oil,33.9,KG,5304.0,Paid
MDM005437,2025-08-31,SCH0478,Sharma Traders,Pulses,33.9,KG,5058.0,Pending
MDM009177,2025-09-20,SCH0244,sharma & sons,Rice,33.9,KG,1794.0,Paid
MDM010506,2026-01-31,SCH0367,Sharma Traders,sarson tel,33.9,KG,1794.0,Paid
MDM002092,2025-06-18,SCH0283,goyal mill,oil,33.9,KG,1794.0,Paid
MDM004528,2025-08-12,SCH0508,s. agro works,mustard oil,33.9,KG,3480.0,Paid
MDM010610,2026-02-08,SCH0245,singh agro,Lentils,33.9,KG,1794.0,Cleared
MDM001699,2025-10-16,SCH0114,sharma & sons,Rice,33.9,KG,1536.0,Paid
MDM009898,2025-05-18,SCH0041,goyal enterprises,Wheat,33.9,KG,1794.0,Cleared
MDM010360,2026-03-26,SCH0238,goyal mill,cooking oil,29.1,KG,3492.0,Due
MDM009626,2025-07-08,SCH0486,Sharma Traders,Wheat,33.9,KG,1293.0,Paid
MDM007253,2025-10-21,SCH0049,goyal enterprises,Wheat,33.9,KG,936.0,Due
MDM009256,2025-10-06,SCH0535,goyal mill,cooking oil,36.6,KG,1794.0,Pending
MDM001004,2025-08-15,SCH0399,Sharma Traders,Wheat,33.9,KG,1305.0,Paid
MDM010220,2025-05-28,SCH0137,Kumar General Store,Rice,33.9,KG,1236.0,Cleared
MDM011232,2026-02-24,SCH0214,goyal mill,Rice,33.9,KG,952.0,Paid
MDM010281,2025-12-29,SCH0597,kumar & co.,Lentils,33.9,KG,1794.0,Cleared
MDM008157,2025-12-05,SCH0368,sharma & sons,Lentils,33.9,KG,1794.0,Cleared
MDM004652,2025-11-19,SCH0342,kumar & co.,Lentils,33.9,KG,3699.0,Pending
MDM010329,2025-10-18,SCH0242,goyal enterprises,Wheat,33.9,KG,1365.0,Paid
MDM008167,2025-10-23,SCH0424,sharma & sons,Lentils,23.5,KG,1794.0,Pending
MDM006157,2026-02-01,SCH0142,kumar & co.,Lentils,33.9,KG,3249.0,Cleared
MDM001486,2025-08-07,SCH0397,Singh Brothers,oil,33.9,KG,7128.0,Pending
MDM011399,2025-07-28,SCH0283,Singh Brothers,mustard oil,33.9,KG,1794.0,Paid
MDM005369,2025-11-13,SCH0075,goyal mill,Lentils,42.4,KG,3816.0,Pending
MDM009984,2026-01-29,SCH0262,Kumar Supplies,Rice,20.3,KG,812.0,Paid
MDM001412,2026-01-05,SCH0324,Sharma Traders,Pulses,33.9,KG,3591.0,Paid
MDM006290,2025-02-09,SCH0433,Goyal Rice Mill,mustard oil,33.9,KG,1794.0,Pending
MDM011655,2025-06-10,SCH0243,Kumar General Store,Rice,33.9,KG,1794.0,Paid
MDM011215,2025-08-19,SCH0555,Sharma Traders,oil,33.9,KG,1794.0,Paid
MDM008224,2025-06-01,SCH0481,Sharma Traders,Rice,33.9,KG,1056.0,Paid
MDM000710,2026-03-18,SCH0377,Kumar Supplies,Wheat,33.9,KG,1794.0,Cleared
MDM009762,2025-11-30,SCH0483,Kumar General Store,cooking oil,33.9,KG,6324.0,Paid
MDM003604,2025-09-09,SCH0432,singh agro,Wheat,33.9,KG,1176.0,Paid
MDM000986,2025-08-30,SCH0275,s. agro works,Lentils,14.4,KG,1794.0,Due
MDM003077,2025-06-09,SCH0579,sharma & sons,Lentils,33.9,KG,1794.0,Pending
MDM006170,2026-03-26,SCH0215,Kumar General Store,oil,33.9,KG,7068.0,Pending
MDM008621,2025-06-24,SCH0294,kumar & co.,cooking oil,33.9,KG,1248.0,Paid
MDM006714,2025-06-22,SCH0495,Goyal Rice Mill,sarson tel,33.9,KG,2304.0,Pending
MDM005078,2026-03-13,SCH0314,Singh Brothers,Wheat,33.9,KG,1098.0,Due
MDM004102,2025-04-19,SCH0115,kumar & co.,Rice,33.9,KG,1440.0,Cleared
MDM008529,2025-10-19,SCH0096,Kumar Supplies,Rice,33.9,KG,1716.0,Due
MDM002723,2025-12-22,SCH0359,Kumar Supplies,Pulses,33.9,KG,3483.0,Pending
MDM011566,2025-07-17,SCH0346,sharma & sons,Lentils,33.9,KG,2430.0,Paid
MDM001269,2025-10-20,SCH0229,kumar & co.,sarson tel,33.9,KG,4680.0,Pending
MDM002463,2025-05-19,SCH0216,Kumar General Store,Wheat,33.9,KG,1794.0,Paid
MDM008291,2026-02-21,SCH0265,singh agro,oil,33.9,KG,5520.0,Pending
MDM000269,2025-04-07,SCH0164,goyal enterprises,sarson tel,33.9,KG,1794.0,Pending
MDM003581,2025-07-24,SCH0204,s. agro works,Wheat,33.9,KG,918.0,Due
MDM004751,2026-02-02,SCH0200,Goyal Rice Mill,Rice,33.9,KG,1868.0,Paid
MDM009305,2025-12-28,SCH0140,singh agro,Lentils,33.9,KG,1794.0,Pending
MDM011247,2025-05-23,SCH0077,singh agro,Rice,33.9,KG,568.0,Paid
MDM007921,2025-10-07,SCH0186,Goyal Rice Mill,Lentils,33.9,KG,4995.0,Due
MDM007896,2025-10-12,SCH0415,Sharma Traders,Rice,35.0,KG,1794.0,Cleared
MDM011295,2025-08-02,SCH0583,goyal enterprises,Rice,57.6,KG,1794.0,Pending
MDM002822,2025-12-20,SCH0319,Kumar Supplies,Rice,33.9,KG,796.0,Due
MDM011072,2025-11-05,SCH0182,goyal mill,Rice,31.9,KG,1794.0,Paid
MDM000590,2025-04-24,SCH0119,Kumar Supplies,cooking oil,33.9,KG,7116.0,Paid
MDM008650,2026-02-14,SCH0053,Kumar General Store,Lentils,33.9,KG,1935.0,Paid
MDM011093,2025-04-23,SCH0097,Sharma Traders,mustard oil,33.9,KG,4656.0,Pending
MDM008075,2026-01-07,SCH0016,Sharma Traders,Lentils,33.9,KG,4851.0,Pending
MDM000657,2025-05-02,SCH0023,s. agro works,Rice,33.9,KG,2240.0,Pending
MDM010023,2026-07-02,SCH0585,Singh Brothers,Pulses,33.9,KG,1794.0,Pending
MDM009776,2025-10-20,SCH0082,Kumar General Store,Lentils,33.9,KG,4968.0,Paid
MDM002038,2026-02-21,SCH0322,goyal mill,sarson tel,33.9,KG,2004.0,Paid
MDM009607,2025-06-19,SCH0406,sharma & sons,Lentils,33.9,KG,1017.0,Paid
MDM010918,2025-08-10,SCH0586,s. agro works,Rice,25.6,KG,1024.0,Pending
MDM003759,2025-06-11,SCH0322,Kumar Supplies,Lentils,33.9,KG,1794.0,Paid
MDM006846,2025-06-14,SCH0276,Kumar General Store,Wheat,12.0,KG,1794.0,Paid
MDM006152,2025-12-28,SCH0201,kumar & co.,sarson tel,20.3,KG,1794.0,Paid
MDM008531,2026-02-18,SCH0565,Sharma Traders,Lentils,33.9,KG,1935.0,Paid
MDM002029,2025-06-08,SCH0287,goyal enterprises,oil,33.9,KG,1794.0,Paid
MDM009240,2026-01-14,SCH0429,Singh Brothers,Rice,33.9,KG,1384.0,Pending
MDM000678,2026-02-24,SCH0283,Kumar General Store,Wheat,33.9,KG,1794.0,Due
MDM008655,2025-05-30,SCH0186,Goyal Rice Mill,cooking oil,33.9,KG,2364.0,Paid
MDM001233,2026-03-03,SCH0409,kumar & co.,Rice,33.9,KG,1704.0,Pending
MDM005455,2025-09-08,SCH0163,goyal enterprises,Rice,32.4,KG,1296.0,Paid
MDM008141,2025-09-12,SCH0456,Singh Brothers,Lentils,33.9,KG,1386.0,Paid
MDM009637,2025-08-01,SCH0087,Singh Brothers,Lentils,33.9,KG,1794.0,Paid
MDM011355,2025-07-09,SCH0409,singh agro,Wheat,33.9,KG,1794.0,Pending
MDM007720,2025-07-18,SCH0588,goyal mill,sarson tel,26.8,KG,1794.0,Due
MDM004857,2025-09-21,SCH0565,Kumar Supplies,cooking oil,33.9,KG,5100.0,Pending
MDM008282,2025-05-06,SCH0057,kumar & co.,atta,33.9,KG,1689.0,Paid
MDM002433,2025-11-08,SCH0538,s. agro works,Rice,33.9,KG,1892.0,Paid
MDM008884,2025-04-20,SCH0025,Kumar General Store,Wheat,33.9,KG,453.0,Paid
MDM009882,2025-10-22,SCH0269,Singh Brothers,Pulses,33.9,KG,1602.0,Pending
MDM004648,2025-12-13,SCH0137,Sharma Traders,Rice,33.9,KG,520.0,Paid
MDM008833,2025-12-12,SCH0161,goyal enterprises,Wheat,33.9,KG,750.0,Paid
MDM007750,2025-05-13,SCH0342,Kumar General Store,Lentils,33.9,KG,2646.0,Paid
MDM000897,2025-04-17,SCH0027,Sharma Traders,cooking oil,33.9,KG,1794.0,Pending
MDM001612,2025-08-15,SCH0545,Singh Brothers,Rice,33.9,KG,1776.0,Paid
MDM010172,2025-09-20,SCH0151,singh agro,Rice,25.0,KG,1794.0,Pending
MDM001588,2026-02-04,SCH0210,singh agro,Lentils,33.9,KG,5049.0,Due
MDM006687,2025-08-03,SCH0115,Sharma Traders,Wheat,33.9,KG,1794.0,Due
MDM007508,2025-10-02,SCH0576,singh agro,oil,33.9,KG,4440.0,Due
MDM008586,2026-03-05,SCH0538,singh agro,oil,33.9,KG,2124.0,Paid
MDM001720,2025-06-10,SCH0515,s. agro works,Pulses,33.9,KG,1794.0,Due
MDM008482,2025-10-28,SCH0119,kumar & co.,Pulses,33.9,KG,3645.0,Paid
MDM010666,2025-04-03,SCH0135,goyal mill,mustard oil,33.9,KG,3396.0,Paid
MDM003807,2025-11-13,SCH0546,goyal mill,Lentils,33.9,KG,1431.0,Cleared
MDM008691,2025-07-09,SCH0036,sharma & sons,cooking oil,33.9,KG,3408.0,Due
MDM010376,2025-06-07,SCH0026,Kumar General Store,Wheat,33.9,KG,1794.0,Pending
MDM004702,2025-06-13,SCH0279,sharma & sons,Lentils,34.5,KG,1794.0,Paid
MDM003962,2025-04-21,SCH0001,goyal enterprises,oil,33.9,KG,1794.0,Due
MDM000732,2025-06-10,SCH0481,Sharma Traders,Rice,33.9,KG,544.0,Pending
MDM005558,2025-04-28,SCH0393,Singh Brothers,Wheat,33.9,KG,1794.0,Paid
MDM008142,2026-03-26,SCH0567,Singh Brothers,Rice,33.9,KG,1794.0,Paid
MDM005565,2025-12-18,SCH0341,goyal enterprises,Rice,33.9,KG,1980.0,Paid
MDM009590,2025-10-30,SCH0429,kumar & co.,Rice,33.9,KG,1136.0,Pending
MDM010450,2025-07-06,SCH0556,goyal mill,Lentils,33.9,KG,1794.0,Paid
MDM006088,2025-12-28,SCH0113,singh agro,Lentils,22.5,KG,2025.0,Pending
MDM000891,2025-10-31,SCH0163,Kumar Supplies,Lentils,33.9,KG,4518.0,Pending
MDM007665,2025-11-26,SCH0490,Sharma Traders,Lentils,33.9,KG,2340.0,Paid
MDM011117,2025-07-27,SCH0101,Singh Brothers,cooking oil,33.9,KG,5988.0,Pending
MDM004007,2025-07-18,SCH0523,kumar & co.,Lentils,33.9,KG,1953.0,Pending
MDM004940,2025-01-12,SCH0538,goyal enterprises,mustard oil,23.2,KG,1794.0,Paid
MDM009802,2025-09-15,SCH0413,Kumar General Store,mustard oil,38.4,KG,1794.0,Paid
MDM007820,2025-08-23,SCH0562,Singh Brothers,Wheat,33.9,KG,324.0,Pending
MDM005899,2026-03-15,SCH0323,Sharma Traders,atta,33.9,KG,1341.0,Pending
MDM006174,2026-01-14,SCH0421,Goyal Rice Mill,Rice,33.9,KG,1794.0,Pending
MDM009316,2026-01-10,SCH0290,kumar & co.,Pulses,33.9,KG,1794.0,Due
MDM005820,2025-05-21,SCH0597,kumar & co.,oil,33.9,KG,4656.0,Pending
MDM009226,2025-04-21,SCH0275,Singh Brothers,Wheat,33.9,KG,708.0,Cleared
MDM008501,2026-01-31,SCH0156,Goyal Rice Mill,Wheat,33.9,KG,1626.0,Paid
MDM002800,2025-08-30,SCH0263,singh agro,Wheat,33.9,KG,1539.0,Pending
MDM008831,2025-12-28,SCH0583,sharma & sons,oil,33.9,KG,3624.0,Cleared
MDM000585,2025-09-28,SCH0103,Singh Brothers,Wheat,33.9,KG,1794.0,Pending
MDM003269,2025-07-15,SCH0399,singh agro,sarson tel,33.9,KG,1794.0,Paid
MDM003933,2025-12-31,SCH0514,sharma & sons,Lentils,33.9,KG,5292.0,Pending
MDM004966,2025-05-15,SCH0323,Sharma Traders,cooking oil,33.9,KG,1794.0,Cleared
MDM001261,2026-03-18,SCH0288,s. agro works,Rice,33.9,KG,2048.0,Due
MDM008640,2026-03-29,SCH0393,goyal mill,Lentils,33.9,KG,1794.0,Paid
MDM006200,2026-02-07,SCH0439,Singh Brothers,Lentils,33.9,KG,1794.0,Pending
MDM006693,2026-02-26,SCH0064,sharma & sons,Rice,33.9,KG,1328.0,Cleared
MDM000311,2025-06-29,SCH0263,s. agro works,atta,33.9,KG,678.0,Paid
MDM001717,2025-08-22,SCH0526,kumar & co.,cooking oil,33.9,KG,1656.0,Paid
MDM007583,2025-05-11,SCH0584,sharma & sons,Wheat,33.9,KG,1794.0,Paid
MDM006010,2026-03-04,SCH0087,Goyal Rice Mill,atta,33.9,KG,1275.0,Pending
MDM002053,2025-11-24,SCH0126,Singh Brothers,Wheat,33.9,KG,1773.0,Cleared
MDM010481,2025-06-12,SCH0024,Singh Brothers,Lentils,33.9,KG,1794.0,Paid
MDM004669,2025-07-30,SCH0425,Kumar Supplies,Lentils,33.9,KG,1794.0,Cleared
MDM004299,2025-04-07,SCH0213,Singh Brothers,Rice,33.9,KG,1392.0,Paid
MDM006647,2025-10-16,SCH0121,Kumar Supplies,Wheat,33.9,KG,1065.0,Due
MDM003784,2025-10-13,SCH0443,Sharma Traders,Wheat,33.9,KG,1794.0,Pending
MDM001009,2026-03-13,SCH0335,Sharma Traders,Rice,33.9,KG,1008.0,Paid
MDM007609,2025-11-08,SCH0551,Goyal Rice Mill,cooking oil,33.9,KG,3768.0,Paid
MDM010305,2026-01-24,SCH0042,sharma & sons,Lentils,33.9,KG,4842.0,Paid
MDM002186,2025-12-23,SCH0154,Goyal Rice Mill,Rice,33.9,KG,604.0,Paid
MDM003624,2025-05-11,SCH0544,Singh Brothers,Rice,33.9,KG,1794.0,Paid
MDM007551,2025-12-05,SCH0375,Goyal Rice Mill,Wheat,33.9,KG,1080.0,Paid
MDM011957,2025-08-27,SCH0078,goyal enterprises,Wheat,40.1,KG,1794.0,Pending
MDM008748,2026-01-11,SCH0214,kumar & co.,cooking oil,16.0,KG,1920.0,Pending
MDM008344,2026-01-18,SCH0130,Sharma Traders,Wheat,33.9,KG,1794.0,Pending
MDM004835,2025-10-23,SCH0104,Sharma Traders,Wheat,33.9,KG,1794.0,Pending
MDM004060,2025-04-27,SCH0431,s. agro works,oil,26.9,KG,3228.0,Due
MDM004757,2025-12-03,SCH0348,goyal mill,Wheat,33.9,KG,1323.0,Pending
MDM007786,2026-01-26,SCH0530,s. agro works,Rice,33.9,KG,1794.0,Due
MDM000091,2025-04-02,SCH0111,s. agro works,Rice,36.6,KG,1464.0,Paid
MDM001988,2025-07-03,SCH0351,singh agro,mustard oil,33.9,KG,4428.0,Paid
MDM000471,2025-05-21,SCH0387,Sharma Traders,Rice,33.9,KG,2380.0,Cleared
MDM001327,2025-10-22,SCH0539,goyal enterprises,Rice,33.9,KG,1794.0,Due
MDM007280,2025-04-30,SCH0114,Kumar Supplies,Wheat,33.9,KG,411.0,Due
MDM008385,2025-08-11,SCH0228,singh agro,Rice,33.9,KG,1104.0,Paid
MDM009929,2025-11-18,SCH0431,Sharma Traders,Wheat,33.9,KG,1794.0,Cleared
MDM002118,2025-05-06,SCH0386,goyal mill,Pulses,33.9,KG,3663.0,Cleared
