record_id,grade,total_students,present_students,marked_by,attendance_count_anomaly,attendance_rate,date,day_of_week,is_sunday,proxy_attendance_flag,school_id,teacher_present
ATT0007026,7,92,80,Clerk,False,86.95652173913044,2026-03-20,Friday,False,False,SCH0430,1.0
ATT0000800,1,187,167,,False,89.3048128342246,2025-12-30,Tuesday,False,False,SCH0567,0.0
ATT0018248,2,225,135,Class Teacher,False,60.0,2025-09-27,Saturday,False,False,SCH0090,0.0
ATT0000428,5,220,186,,False,84.54545454545455,2026-02-03,Tuesday,False,False,SCH0166,1.0
ATT0011308,4,140,91,Admin,False,65.0,2025-09-01,Monday,False,False,SCH0231,1.0
ATT0010176,9,104,76,,False,73.07692307692307,2025-08-29,Friday,False,False,SCH0072,1.0
ATT0011536,6,212,194,Headmaster,False,91.50943396226415,2026-01-29,Thursday,False,False,SCH0063,1.0
ATT0017068,5,244,156,Headmaster,False,63.934426229508205,2025-07-06,Sunday,True,False,SCH0531,1.0
ATT0015023,2,55,40,Clerk,False,72.72727272727273,2025-11-06,Thursday,False,False,SCH0145,1.0
ATT0011989,10,250,195,Headmaster,False,78.0,2025-09-23,Tuesday,False,False,SCH0376,1.0
ATT0007635,4,88,82,Headmaster,False,93.18181818181817,2025-11-24,Monday,False,False,SCH0364,
ATT0003132,7,233,141,,False,60.51502145922747,2025-10-13,Monday,False,False,SCH0281,1.0
ATT0014673,5,61,44,Admin,False,72.1311475409836,2026-02-26,Thursday,False,False,SCH0551,0.0
ATT0000233,2,69,51,Headmaster,False,73.91304347826086,2025-05-06,Tuesday,False,False,SCH0187,1.0
ATT0003038,7,273,220,Clerk,False,80.58608058608058,2025-08-11,Monday,False,False,SCH0174,1.0
ATT0009892,3,298,191,,False,64.09395973154362,2025-11-10,Monday,False,False,SCH0008,1.0
ATT0015760,10,287,231,Class Teacher,False,80.48780487804879,2026-02-18,Wednesday,False,False,SCH0415,1.0
ATT0016068,1,103,103,Headmaster,False,100.0,2025-11-16,Sunday,True,True,SCH0441,1.0
ATT0019946,1,282,257,Clerk,False,91.13475177304964,2026-01-07,Wednesday,False,False,SCH0401,1.0
ATT0014082,7,234,219,Class Teacher,False,93.58974358974359,2025-04-10,Thursday,False,False,SCH0255,
ATT0007424,5,292,265,Class Teacher,False,90.75342465753424,2025-04-27,Sunday,True,False,SCH0082,1.0
ATT0018584,2,158,124,Clerk,False,78.48101265822784,2025-04-24,Thursday,False,False,SCH0434,1.0
ATT0011880,4,300,293,Clerk,False,97.66666666666667,2025-07-20,Sunday,True,False,SCH0559,
ATT0011305,2,62,40,Clerk,False,64.51612903225806,2025-09-16,Tuesday,False,False,SCH0208,
ATT0015857,3,215,164,Clerk,False,76.27906976744187,2025-12-09,Tuesday,False,False,SCH0413,1.0
ATT0017148,4,228,171,Class Teacher,False,75.0,2025-06-10,Tuesday,False,False,SCH0143,1.0
ATT0005370,2,71,51,Class Teacher,False,71.83098591549296,2026-03-29,Sunday,True,False,SCH0367,1.0
ATT0017236,2,231,175,Clerk,False,75.75757575757575,2025-12-12,Friday,False,False,SCH0519,1.0
ATT0011232,4,99,69,Clerk,False,69.6969696969697,2025-10-01,Wednesday,False,False,SCH0189,1.0
ATT0018051,3,230,208,Admin,False,90.43478260869566,2025-06-10,Tuesday,False,False,SCH0205,1.0
ATT0003158,4,185,180,,False,97.2972972972973,2025-06-14,Saturday,False,False,SCH0380,1.0
ATT0006885,2,219,187,Headmaster,False,85.38812785388129,2026-01-30,Friday,False,False,SCH0243,1.0
ATT0007343,10,214,200,Headmaster,False,93.45794392523365,2025-05-21,Wednesday,False,False,SCH0567,1.0
ATT0018175,1,77,67,,False,87.01298701298701,2025-07-25,Friday,False,False,SCH0535,1.0
ATT0010807,10,56,41,Admin,False,73.21428571428571,2025-05-04,Sunday,True,False,SCH0426,0.0
ATT0007903,7,55,49,Headmaster,False,89.0909090909091,2025-04-15,Tuesday,False,False,SCH0112,0.0
,6,87,67,,False,77.01149425287356,2025-04-05,Saturday,False,False,SCH0221,1.0
ATT0006740,10,285,245,Class Teacher,False,85.96491228070175,2025-10-22,Wednesday,False,False,SCH0095,1.0
ATT0019506,7,99,91,Clerk,False,91.91919191919192,2025-11-28,Friday,False,False,SCH0506,1.0
ATT0012124,5,161,140,Clerk,False,86.95652173913044,2025-05-26,Monday,False,False,SCH0588,0.0
ATT0004413,5,272,265,Class Teacher,False,97.42647058823529,2025-09-28,Sunday,True,False,SCH0497,1.0
ATT0002315,5,203,125,Admin,False,61.57635467980296,2025-09-10,Wednesday,False,False,SCH0274,1.0
ATT0018489,4,122,115,Clerk,False,94.26229508196722,2025-08-27,Wednesday,False,False,SCH0287,1.0
ATT0002019,5,41,32,Class Teacher,False,78.04878048780488,2025-09-09,Tuesday,False,False,SCH0249,1.0
ATT0007413,4,106,93,Class Teacher,False,87.73584905660378,2025-04-10,Thursday,False,False,SCH0053,1.0
ATT0015338,10,96,63,,False,65.625,2025-08-09,Saturday,False,False,SCH0187,1.0
ATT0013964,4,124,77,Clerk,False,62.096774193548384,2025-08-29,Friday,False,False,SCH0336,0.0
ATT0012934,3,126,126,Admin,False,100.0,2025-12-23,Tuesday,False,False,SCH0232,
ATT0011828,7,143,143,Headmaster,False,100.0,2026-01-25,Sunday,True,True,SCH0078,1.0
ATT0016093,3,156,144,Headmaster,False,92.3076923076923,2025-12-24,Wednesday,False,False,SCH0262,1.0
ATT0011052,1,128,115,Headmaster,False,89.84375,2025-08-04,Monday,False,False,SCH0353,1.0
ATT0009451,8,86,77,,False,89.53488372093024,2025-06-24,Tuesday,False,False,SCH0115,1.0
ATT0003425,4,132,80,Class Teacher,False,60.60606060606061,2026-01-03,Saturday,False,False,SCH0368,1.0
ATT0012895,9,52,47,Clerk,False,90.38461538461539,2025-05-15,Thursday,False,False,SCH0368,1.0
ATT0010211,7,268,201,Class Teacher,False,75.0,2025-08-25,Monday,False,False,SCH0402,1.0
ATT0011609,2,85,61,Headmaster,False,71.76470588235294,2026-03-30,Monday,False,False,SCH0434,1.0
ATT0009618,3,195,127,Headmaster,False,65.12820512820512,2025-10-28,Tuesday,False,False,SCH0188,0.0
ATT0010679,9,209,154,Admin,False,73.68421052631578,2025-08-22,Friday,False,False,SCH0210,1.0
ATT0004081,3,128,80,Headmaster,False,62.5,2026-01-07,Wednesday,False,False,SCH0214,1.0
ATT0004963,2,82,71,Headmaster,False,86.58536585365853,2026-01-29,Thursday,False,False,SCH0597,1.0
ATT0015032,9,184,170,Headmaster,False,92.3913043478261,2026-03-07,Saturday,False,False,SCH0535,1.0
ATT0017021,9,173,156,Clerk,False,90.17341040462428,2025-06-15,Sunday,True,False,SCH0373,1.0
ATT0008210,4,214,144,Admin,False,67.28971962616822,2025-10-15,Wednesday,False,False,SCH0371,1.0
ATT0000798,4,157,163,Headmaster,True,103.82165605095541,2025-04-03,Thursday,False,False,SCH0002,
ATT0005468,4,264,198,,False,75.0,2025-04-26,Saturday,False,False,SCH0055,1.0
ATT0001884,4,82,71,,False,86.58536585365853,2026-03-27,Friday,False,False,SCH0306,1.0
ATT0010659,6,187,156,,False,83.42245989304813,2026-01-03,Saturday,False,False,SCH0486,1.0
ATT0017027,3,43,37,Headmaster,False,86.04651162790698,2025-04-27,Sunday,True,False,SCH0379,1.0
ATT0002373,7,66,55,Clerk,False,83.33333333333334,2025-04-22,Tuesday,False,False,SCH0166,1.0
ATT0008012,3,162,150,Class Teacher,False,92.5925925925926,2025-09-30,Tuesday,False,False,SCH0150,1.0
ATT0001199,9,48,45,,False,93.75,2025-09-30,Tuesday,False,False,SCH0055,0.0
ATT0018014,3,41,39,Headmaster,False,95.1219512195122,2026-01-13,Tuesday,False,False,SCH0270,1.0
ATT0006168,4,206,149,Class Teacher,False,72.33009708737865,2025-11-17,Monday,False,False,SCH0466,1.0
ATT0004095,4,148,148,,False,100.0,2026-08-03,Monday,False,False,SCH0319,1.0
ATT0019631,1,186,112,Admin,False,60.215053763440864,2026-02-03,Tuesday,False,False,SCH0230,1.0
ATT0000481,5,206,142,Admin,False,68.93203883495146,2025-01-11,Saturday,False,False,SCH0441,1.0
ATT0007127,2,212,134,Headmaster,False,63.20754716981132,2026-11-02,Monday,False,False,SCH0053,1.0
ATT0017003,2,289,205,Class Teacher,False,70.93425605536332,2025-05-03,Saturday,False,False,SCH0572,1.0
,2,73,69,Clerk,False,94.52054794520548,2025-09-11,Thursday,False,False,SCH0533,1.0
ATT0008262,4,230,200,Clerk,False,86.95652173913044,2025-08-16,Saturday,False,False,SCH0189,
ATT0006940,1,152,138,Headmaster,False,90.78947368421053,2025-12-30,Tuesday,False,False,SCH0405,1.0
ATT0011898,1,207,154,Headmaster,False,74.39613526570048,2025-08-21,Thursday,False,False,SCH0087,0.0
ATT0001332,4,100,91,Admin,False,91.0,2025-05-15,Thursday,False,False,SCH0175,1.0
ATT0018690,2,86,71,Clerk,False,82.55813953488372,2025-07-22,Tuesday,False,False,SCH0553,1.0
ATT0003306,1,125,101,Class Teacher,False,80.80000000000001,2026-01-30,Friday,False,False,SCH0175,1.0
ATT0004356,2,194,194,Headmaster,False,100.0,2025-10-29,Wednesday,False,False,SCH0304,1.0
ATT0003105,3,160,128,Headmaster,False,80.0,2026-01-17,Saturday,False,False,SCH0113,1.0
ATT0016136,4,188,205,Headmaster,True,109.04255319148936,2025-11-17,Monday,False,False,SCH0147,1.0
ATT0018562,4,56,53,Class Teacher,False,94.64285714285714,2025-10-17,Friday,False,False,SCH0162,1.0
ATT0016580,3,288,212,Headmaster,False,73.61111111111111,2025-11-12,Wednesday,False,False,SCH0440,1.0
ATT0010464,5,59,38,Clerk,False,64.40677966101694,2025-04-22,Tuesday,False,False,SCH0405,1.0
ATT0001421,1,240,205,Clerk,False,85.41666666666666,2025-08-12,Tuesday,False,False,SCH0181,1.0
ATT0005206,4,280,200,Class Teacher,False,71.42857142857143,2026-02-17,Tuesday,False,False,SCH0534,1.0
ATT0013198,1,259,238,Headmaster,False,91.8918918918919,2025-10-15,Wednesday,False,False,SCH0293,1.0
ATT0001235,7,108,102,Admin,False,94.44444444444444,2026-03-14,Saturday,False,False,SCH0322,1.0
ATT0012909,6,241,225,Headmaster,False,93.3609958506224,2025-12-01,Monday,False,False,SCH0215,1.0
ATT0001710,4,233,188,Admin,False,80.68669527896995,2025-04-12,Saturday,False,False,SCH0413,1.0
ATT0009256,4,127,91,Admin,False,71.65354330708661,2025-04-30,Wednesday,False,False,SCH0090,1.0
ATT0000431,2,129,113,Headmaster,False,87.59689922480621,2025-07-31,Thursday,False,False,SCH0579,1.0
ATT0012851,2,224,190,Headmaster,False,84.82142857142857,2025-09-20,Saturday,False,False,SCH0385,1.0
ATT0011388,1,112,103,Clerk,False,91.96428571428571,2025-04-23,Wednesday,False,False,SCH0314,1.0
ATT0002329,2,96,62,Headmaster,False,64.58333333333334,2026-02-16,Monday,False,False,SCH0366,1.0
ATT0000228,10,83,83,Class Teacher,False,100.0,2025-11-23,Sunday,True,True,SCH0112,1.0
ATT0010528,2,188,207,Headmaster,True,110.10638297872339,2026-02-02,Monday,False,False,SCH0004,1.0
ATT0000578,3,142,108,Headmaster,False,76.05633802816901,2025-01-09,Thursday,False,False,SCH0373,1.0
ATT0004234,3,273,273,Headmaster,False,100.0,2025-11-22,Saturday,False,False,SCH0061,1.0
ATT0000685,7,227,137,Admin,False,60.352422907488986,2025-06-16,Monday,False,False,SCH0425,1.0
ATT0006819,9,193,118,Class Teacher,False,61.13989637305699,2025-05-28,Wednesday,False,False,SCH0482,1.0
ATT0007751,5,79,49,,False,62.0253164556962,2025-05-05,Monday,False,False,SCH0168,1.0
ATT0005221,6,163,155,,False,95.0920245398773,2025-06-14,Saturday,False,False,SCH0487,
ATT0003786,7,131,81,,False,61.832061068702295,2025-11-24,Monday,False,False,SCH0200,1.0
ATT0005795,3,261,192,Headmaster,False,73.5632183908046,2025-06-13,Friday,False,False,SCH0156,1.0
ATT0008954,9,83,55,Headmaster,False,66.26506024096386,2025-06-14,Saturday,False,False,SCH0353,1.0
ATT0008752,3,218,209,Class Teacher,False,95.87155963302753,2026-02-04,Wednesday,False,False,SCH0157,1.0
ATT0008989,6,83,65,Class Teacher,False,78.3132530120482,2025-01-09,Thursday,False,False,SCH0212,
ATT0012336,4,242,164,Admin,False,67.76859504132231,2025-05-02,Friday,False,False,SCH0488,1.0
ATT0015228,1,273,186,Clerk,False,68.13186813186813,2025-08-07,Thursday,False,False,SCH0407,1.0
ATT0006974,4,177,155,Admin,False,87.57062146892656,2025-10-28,Tuesday,False,False,SCH0144,1.0
ATT0004183,2,215,196,Admin,False,91.16279069767442,2025-10-10,Friday,False,False,SCH0570,1.0
ATT0008495,6,126,111,,False,88.09523809523809,2026-03-14,Saturday,False,False,SCH0378,1.0
ATT0019531,8,241,167,Headmaster,False,69.29460580912863,2025-12-04,Thursday,False,False,SCH0126,1.0
ATT0006038,9,229,177,Headmaster,False,77.29257641921397,2025-05-29,Thursday,False,False,SCH0438,1.0
ATT0006432,3,191,158,Admin,False,82.72251308900523,2025-08-29,Friday,False,False,SCH0172,1.0
ATT0019416,1,138,89,Clerk,False,64.4927536231884,2025-11-13,Thursday,False,False,SCH0379,1.0
ATT0002759,2,274,209,Headmaster,False,76.27737226277372,2025-10-30,Thursday,False,False,SCH0080,1.0
ATT0017828,6,76,47,Admin,False,61.8421052631579,2025-10-11,Saturday,False,False,SCH0159,1.0
ATT0001655,7,223,135,Admin,False,60.53811659192825,2025-11-08,Saturday,False,False,SCH0014,1.0
ATT0001293,1,86,56,Headmaster,False,65.11627906976744,2025-04-23,Wednesday,False,False,SCH0356,0.0
ATT0007856,10,50,31,Admin,False,62.0,2025-12-27,Saturday,False,False,SCH0007,1.0
ATT0019296,4,222,185,Class Teacher,False,83.33333333333334,2025-06-03,Tuesday,False,False,SCH0178,1.0
ATT0000592,3,230,191,Clerk,False,83.04347826086956,2025-07-17,Thursday,False,False,SCH0051,1.0
ATT0017249,6,166,120,Class Teacher,False,72.28915662650603,2025-07-08,Tuesday,False,False,SCH0139,1.0
ATT0018887,1,116,110,Headmaster,False,94.82758620689656,2025-10-18,Saturday,False,False,SCH0149,1.0
ATT0005138,8,89,89,Clerk,False,100.0,2025-11-22,Saturday,False,False,SCH0429,1.0
ATT0016979,6,157,97,Headmaster,False,61.78343949044586,2026-01-22,Thursday,False,False,SCH0276,1.0
ATT0010661,4,65,62,Headmaster,False,95.38461538461539,2025-04-30,Wednesday,False,False,SCH0013,
ATT0017247,5,133,103,Clerk,False,77.44360902255639,2025-01-11,Saturday,False,False,SCH0332,1.0
ATT0016416,2,269,182,,False,67.65799256505576,2025-05-12,Monday,False,False,SCH0296,0.0
ATT0018747,3,299,250,Admin,False,83.61204013377926,2025-11-24,Monday,False,False,SCH0256,1.0
ATT0010563,3,228,173,Headmaster,False,75.87719298245614,2025-04-30,Wednesday,False,False,SCH0018,1.0
ATT0005698,5,186,121,Headmaster,False,65.05376344086021,2025-11-19,Wednesday,False,False,SCH0504,1.0
ATT0014518,5,289,224,Class Teacher,False,77.50865051903114,2025-03-12,Wednesday,False,False,SCH0063,1.0
ATT0004980,4,113,104,,False,92.03539823008849,2025-10-17,Friday,False,False,SCH0106,1.0
ATT0004889,3,118,79,Class Teacher,False,66.94915254237289,2025-01-06,Monday,False,False,SCH0116,1.0
ATT0016946,7,256,227,Class Teacher,False,88.671875,2026-03-31,Tuesday,False,False,SCH0471,1.0
ATT0017904,7,238,143,Headmaster,False,60.08403361344538,2025-06-05,Thursday,False,False,SCH0421,1.0
ATT0002848,8,295,301,Headmaster,True,102.03389830508473,2026-01-25,Sunday,True,False,SCH0199,0.0
,4,284,229,Admin,False,80.63380281690141,2025-09-20,Saturday,False,False,SCH0377,1.0
ATT0012132,2,128,83,Headmaster,False,64.84375,2026-02-07,Saturday,False,False,SCH0226,1.0
ATT0012571,3,100,94,Admin,False,94.0,2025-08-04,Monday,False,False,SCH0525,1.0
ATT0018836,2,250,210,Admin,False,84.0,2026-02-14,Saturday,False,False,SCH0250,1.0
ATT0012924,6,97,89,Admin,False,91.75257731958763,2025-12-30,Tuesday,False,False,SCH0053,1.0
ATT0004636,8,266,284,Admin,True,106.76691729323309,2026-02-27,Friday,False,False,SCH0200,1.0
ATT0003541,4,114,74,Admin,False,64.91228070175438,2025-08-28,Thursday,False,False,SCH0084,1.0
ATT0005877,8,270,204,Headmaster,False,75.55555555555556,2025-11-02,Sunday,True,False,SCH0083,1.0
ATT0002384,4,152,123,,False,80.92105263157895,2026-03-25,Wednesday,False,False,SCH0023,
ATT0019933,7,248,173,Clerk,False,69.75806451612904,2025-07-18,Friday,False,False,SCH0202,0.0
ATT0005978,4,208,128,Class Teacher,False,61.53846153846154,2025-10-24,Friday,False,False,SCH0182,1.0
ATT0001161,5,131,115,Class Teacher,False,87.78625954198473,2026-03-22,Sunday,True,False,SCH0199,0.0
ATT0005956,2,41,27,Admin,False,65.85365853658537,2025-06-26,Thursday,False,False,SCH0481,0.0
ATT0008968,1,149,128,Headmaster,False,85.90604026845638,2025-07-20,Sunday,True,False,SCH0004,1.0
ATT0013417,4,84,57,,False,67.85714285714286,2026-01-24,Saturday,False,False,SCH0122,0.0
ATT0017700,9,98,67,Headmaster,False,68.36734693877551,2026-01-28,Wednesday,False,False,SCH0084,1.0
ATT0011185,2,114,84,,False,73.68421052631578,2026-02-09,Monday,False,False,SCH0533,1.0
ATT0002769,4,261,255,Headmaster,False,97.70114942528735,2025-12-26,Friday,False,False,SCH0169,1.0
ATT0002635,3,244,213,,False,87.29508196721312,2025-05-16,Friday,False,False,SCH0484,1.0
ATT0001574,8,107,101,Headmaster,False,94.39252336448598,2025-06-14,Saturday,False,False,SCH0391,1.0
ATT0019375,2,227,136,Clerk,False,59.91189427312775,2025-11-11,Tuesday,False,False,SCH0305,1.0
ATT0003952,3,172,158,Headmaster,False,91.86046511627907,2025-07-06,Sunday,True,False,SCH0151,1.0
ATT0011810,4,108,94,Headmaster,False,87.03703703703704,2025-08-14,Thursday,False,False,SCH0291,0.0
ATT0016485,9,163,108,Headmaster,False,66.25766871165644,2025-10-21,Tuesday,False,False,SCH0517,1.0
ATT0013902,2,51,31,,False,60.78431372549019,2025-04-24,Thursday,False,False,SCH0049,1.0
ATT0019031,3,169,139,Clerk,False,82.24852071005917,2025-04-30,Wednesday,False,False,SCH0201,1.0
ATT0001330,5,261,253,Headmaster,False,96.93486590038314,2025-08-21,Thursday,False,False,SCH0523,0.0
ATT0019803,7,133,101,Admin,False,75.93984962406014,2025-09-22,Monday,False,False,SCH0359,1.0
,3,298,298,Class Teacher,False,100.0,2026-02-01,Sunday,True,True,SCH0486,1.0
ATT0003773,5,60,52,Headmaster,False,86.66666666666667,2025-08-18,Monday,False,False,SCH0093,0.0
ATT0005485,2,148,115,Headmaster,False,77.7027027027027,2025-07-14,Monday,False,False,SCH0343,0.0
ATT0006082,10,150,130,Clerk,False,86.66666666666667,2025-12-18,Thursday,False,False,SCH0579,1.0
ATT0012647,10,225,137,Headmaster,False,60.88888888888889,2025-06-16,Monday,False,False,SCH0579,1.0
ATT0001051,2,210,198,Headmaster,False,94.28571428571428,2025-04-05,Saturday,False,False,SCH0119,1.0
ATT0010079,1,296,257,Headmaster,False,86.82432432432432,2025-12-27,Saturday,False,False,SCH0201,1.0
ATT0000624,7,155,118,Headmaster,False,76.12903225806451,2025-07-22,Tuesday,False,False,SCH0484,1.0
ATT0008010,2,268,242,Clerk,False,90.29850746268657,2025-07-25,Friday,False,False,SCH0124,1.0
ATT0013308,4,98,94,Headmaster,False,95.91836734693877,2025-09-08,Monday,False,False,SCH0101,1.0
ATT0012350,4,253,223,Headmaster,False,88.14229249011858,2025-04-03,Thursday,False,False,SCH0572,0.0
ATT0009293,3,172,111,Admin,False,64.53488372093024,2025-12-06,Saturday,False,False,SCH0028,1.0
ATT0011141,2,153,140,Headmaster,False,91.50326797385621,2025-12-04,Thursday,False,False,SCH0559,1.0
ATT0003081,3,295,236,Admin,False,80.0,2025-04-23,Wednesday,False,False,SCH0016,1.0
ATT0001502,8,92,81,Headmaster,False,88.04347826086956,2025-12-04,Thursday,False,False,SCH0347,0.0
ATT0004996,7,257,221,Headmaster,False,85.99221789883269,2025-04-25,Friday,False,False,SCH0398,1.0
ATT0009782,7,100,60,Clerk,False,60.0,2025-11-01,Saturday,False,False,SCH0188,1.0
ATT0018781,4,113,91,Admin,False,80.53097345132744,2026-02-06,Friday,False,False,SCH0065,1.0
ATT0010925,3,120,103,Headmaster,False,85.83333333333333,2026-03-27,Friday,False,False,SCH0231,1.0
ATT0011978,1,115,78,Class Teacher,False,67.82608695652173,2025-07-05,Saturday,False,False,SCH0038,1.0
ATT0018368,10,112,100,Headmaster,False,89.28571428571429,2025-11-07,Friday,False,False,SCH0579,1.0
ATT0013291,4,264,253,Admin,False,95.83333333333334,2026-06-02,Tuesday,False,False,SCH0375,1.0
ATT0007771,7,185,113,Headmaster,False,61.08108108108108,2026-01-19,Monday,False,False,SCH0248,0.0
ATT0002533,10,80,53,Headmaster,False,66.25,2026-01-09,Friday,False,False,SCH0410,1.0
ATT0016405,6,267,284,Headmaster,True,106.36704119850187,2025-06-15,Sunday,True,False,SCH0579,1.0
ATT0012789,4,102,102,Admin,False,100.0,2025-04-06,Sunday,True,True,SCH0265,1.0
ATT0001101,2,228,175,Class Teacher,False,76.75438596491229,2025-06-01,Sunday,True,False,SCH0091,
ATT0010324,5,138,138,Headmaster,False,100.0,2026-01-18,Sunday,True,True,SCH0502,1.0
ATT0015273,9,236,216,,False,91.52542372881356,2025-06-28,Saturday,False,False,SCH0343,0.0
ATT0014229,6,43,43,,False,100.0,2026-01-17,Saturday,False,False,SCH0561,1.0
ATT0019673,3,46,32,,False,69.56521739130434,2025-06-08,Sunday,True,False,SCH0372,0.0
ATT0014496,6,191,117,Headmaster,False,61.25654450261781,2025-09-23,Tuesday,False,False,SCH0218,1.0
ATT0015019,7,251,175,Class Teacher,False,69.7211155378486,2026-03-02,Monday,False,False,SCH0279,1.0
ATT0004723,2,284,256,Clerk,False,90.14084507042254,2025-09-29,Monday,False,False,SCH0498,
ATT0006113,10,251,229,Class Teacher,False,91.23505976095618,2025-12-16,Tuesday,False,False,SCH0526,1.0
ATT0004239,1,289,297,Headmaster,True,102.76816608996539,2025-08-27,Wednesday,False,False,SCH0470,1.0
ATT0007979,3,277,247,Class Teacher,False,89.16967509025271,2025-07-12,Saturday,False,False,SCH0148,1.0
ATT0006436,4,148,109,Admin,False,73.64864864864865,2026-02-14,Saturday,False,False,SCH0404,1.0
ATT0014183,1,221,147,,False,66.51583710407239,2025-11-23,Sunday,True,False,SCH0056,1.0
ATT0015499,1,211,211,Admin,False,100.0,2025-08-24,Sunday,True,True,SCH0051,1.0
ATT0007033,6,253,156,Clerk,False,61.6600790513834,2026-01-27,Tuesday,False,False,SCH0358,1.0
,2,203,127,Headmaster,False,62.5615763546798,2025-04-09,Wednesday,False,False,SCH0464,1.0
ATT0011439,10,96,72,Headmaster,False,75.0,2025-09-10,Wednesday,False,False,SCH0243,1.0
ATT0013360,10,46,43,Admin,False,93.47826086956522,2025-10-05,Sunday,True,False,SCH0238,1.0
